english,lunyoro
"If you be new to a faith community, introduce yourself -people will welcome you.","kakuba oba omuhyaka omunyikiriza yabantu, weyanjule- abantu nibaija okukutangira"
"If you was new to a faith community, introduce yourself -people will welcome you.","kakuba wali omuhyaka omunyikiriza yabantu, weyanjule- abantu nibaija okukutangira"
"If you have been new to a faith community, introduce yourself -people will welcome you.","kakuba obaire omunyikira yabantu, weyanjule-abntu nibaija okukutangira"
"The wildfire destroyed thousands of homes, leaving families homeless.","omuro gw'ekisaka gukasisa amaka maingi, gukaleka amaka maingi gataine owabu"
"The wildfire will destroy thousands of homes, leaving families homeless.","omuro gw'ekisaka nigwija okusisa amaka maingi, gukaleka amaka maingi gataine owabu"
"The wildfire has destroyed thousands of homes, leaving families homeless.","omuro gw'ekisaka gusisire ekumi zamaka, gukaleka amaka maingi gataine owabu"
Our clan had its own special song that we sing only at the most important times.,ekika kyaitu kikaba kine ekizina kyakyo ekyembaganiza ekituzina omukasumi akomugaso honka
Our clan will have its own special song that we sing only at the most important times.,ekika kyatu nikija okugira ekizina ekyembaganiza ekituzina omukasumi akomugaso honka
Our clan has had its own special song that we sing only at the most important times.,ekika kyaitu kigira ekizina ekyembaganiza ekituzina omukasumi akomugaso honka
The volcanic eruption forced thousands of people to evacuate their homes.,okucamuka kworusozi kukahambiriza ekuminekumi zabantu okuruga omumaka gabo
The volcanic eruption will force thousands of people to evacuate their homes.,okucamuka kworusozi nikwija kuhambiriza ekuminekumi zabantu okuruga omumaka gabo
The volcanic eruption has forced thousands of people to evacuate their homes.,okucamuka kworusozi kuhambirize ekuminekumi zabantu okuruga omumaka gabo
She works in the quality assurance department for years before she became director.,akora omukicweka ky'okwetegereza enkora y'ebintu ebirungi okumara emyaka atakafwokere omukuru wekitongole
She will work in the quality assurance department for years before she became director.,naija okukora omukicweka ky'okwetegereza enkora y'ebintu ebirungi okumara emyaka atakafwokere omukuru wekitongole
She has worked in the quality assurance department for years before she became director.,akozire omukicweka ky'okwetegereza enkora y'ebintu ebirungi okumara emyaka atakafwokere omukuru wekitongole
The exchange rate constantly fluctuated.,omuhendo gw'okuhingisa guguma niguhinduka
The exchange rate will constantly fluctuate.,omuhendo gw'okuhingisa nigwija kuguma niguhinduka
The exchange rate has constantly fluctuated.,omuhendo gw'okuhingisa gugumire niguhinduka
"Whether you like it or not, we now left.","oba nokyenda rundi tokucenda, tugenzire hati"
"Whether you like it or not, we will now leave.","oba nocyenda rundi tokucyenda, n itwija okugende"
"Whether you like it or not, we have now left.","oba nocyenda rundi tokucyenda, tugenzire hati"
The doctor recommended physical therapy.,omufumu andagirire okurora omubudabuda maisonamaiso
The doctor will recommend physical therapy.,omufumu naija okundagira omubudabuda maisonamaiso
The doctor has recommended physical therapy.,omufumu andagirirege omubudabuda maisonamaiso
Traditional justice is administered by clan elders.,okucwamu okwakakara okw'obuhangwa kwakorwaga omukuru woruganda
Traditional justice will be administered by clan elders.,okucwamu okwakakara okw'obuhang wanikwija okukorwaho omukuru woruganda
Traditional justice has been administered by clan elders.,okucwamu okwakara okw'obuhangwa kukorwaho omukuru woruganda
"If never quested, then l'm not sure l have faith.","kakuba mba ntakasabaga, hati tinkumanya obunaba nyine okwikiriza"
"If will never quest, then l'm not sure l have faith.","kakuba mba ntarukwija okusabahoga, hati tinkumanya obunaba nyine okwikiriza"
"If has never quested, then l'm not sure l have faith.","kakuba aba atakasabahoga, hati tinkumanya obunaba nyine okwikiriza"
"If I anywhere lived in the world, I'd choose a small cottage by the sea.","kakuba nayomiri ahantu hona omunsi, nandikomeremu akacweka akataito omunyanja"
"If I will anywhere live in the world, I'd choose a small cottage by the sea.","kakuba ndaija okwomera ahantu hona omusi muno, nandikomeremu akacweka akataito omuyanja"
"If I have anywhere lived in the world, I'd choose a small cottage by the sea.","kakuba nyine ekicweka kwokomeramu ahantu hona omusi, nandikomeremu akacweka akataito omuyanja"
"The ocean currents distributed heat around the planet, regulating global climate.","omuyaga gw'enyanja gukatabaniza okwocya okwetorora ensi, nigukendezaho embera y'obwire omusi"
"The ocean currents will distribute heat around the planet, regulating global climate.","omuyaga gw'enyanja nigwija okutabaniza okwocya okwetorora ensi, nigukendezaho embera y'obwire omusi"
"The ocean currents have distributed heat around the planet, regulating global climate.","omuyaga gw'enyanja guyambireho okutabaniza okwocya okwetorora ensi, nigukendezaho embera y'obwire omusi"
"By the end of this project, we train ten thousand farmers in sustainable practices.","hakumalira kw'omulimo gunu, tukegesa abalimi omutwaro gumu omukulima ky'okwebaisaho"
"By the end of this project, we trained ten thousand farmers in sustainable practices.","hakumalira kw'omulimo gunu, nitwija okwegesa abalimi omutwaro gumu omukulima ky'owebaisaho"
"By the end of this project, we have trained ten thousand farmers in sustainable practices.","hakumulira kw'omulimo guno, twegeseze abalimi omutwaro gumu omukulima ky'owebaisaho"
