english,lunyoro
The river reclamation project restored the ecosystem for five years.,omulimo gy'okuzirukya ekisaru gukagaraho obwomezi bw'ebihangwa okumara emyaka eataano
The river reclamation project will restore the ecosystem for five years.,omulimo gy'okuzirukya ekisaru nigwija okugaraho obwomezi bw'ebihangwa okumara emyaka etaano
"We had this tradition of opening one gift on Christmas Eve, and its always pajamas.","tukaba twine enkora enu enkuru eyokukingura ekisembo kimu hanyuma ya crisimasi, kandi bikizire kuba empale zomunda"
"We will have this tradition of opening one gift on Christmas Eve, and its always pajamas.","nitwija kutunga enkora enu enkuru eyokukingura ekisembo kimu hanyuma ya kurisimasi, kandi bikizire kuba empale zomunda"
"We have had this tradition of opening one gift on Christmas Eve, and its always pajamas.","tutungire enkora eyokukingura ekisembo kimu hanyuma ya kurisimasi, kandi bikizire kuba empale zomunda"
I remember the exact moment l knew what l wanted to do with my life.,nyijukire akasumi kenyini nkaba nimanya ekikwenda okukora noby'omezi bwange
I will remember the exact moment l knew what l wanted to do with my life.,ninyija okwijuka akasumi kenyini nkaba nimanya ekikwenda okukora noby'omwezi bwange
I have remembered the exact moment l knew what l wanted to do with my life.,nyijukire akasumi kenyini nkaba nimanya ekikwenda okukora noby'omezi bwange
"If you was the praying type, could you say one for my family?","kakuba obaira omuntu akusaba, nosobora okusabira eka yange esaara emu?"
"If you will be the praying type, could you say one for my family?","kakuba obaire omuntu akusaba, nosobora okusabira eka yange esaara emu"
"If you have been the praying type, could you say one for my family?","kakuba obaire omuntu akusaba, nosobora okusabira eka yange esaara emu"
The golden rule exists in every faith tradition-treat others as you wanted to be treated.,ekiragiro ky'ezaabu kibaho buli nyikiriza eyobuzale abandi nkoku betwaza
The golden rule exists in every faith tradition-treat others as you will want to be treated.,ekiragiro ky'ezaabu kibaho buli nyikiriza eyobuzale abandi nibakyenda nkoku betwaza
The golden rule exists in every faith tradition-treat others as you have wanted to be treated.,ekiragiro ky'ezaabu kibaho buli nyikiriza eyobuzale abandi nibakyenda nkoku betwaza
Swahili traders established routes into the interior.,abasubuzi abaswahili bakatandikaho engendo mpaka munda
Swahili traders will establish routes into the interior.,abasubuzi abaswahili nibaija okutandikaho engendo mpaka munda
Swahili traders have established routes into the interior.,abasubuzi abaswahili batandikireho engendo mpaka munda
The guinea fowl made a loud chattering sound when it saw the snake.,entajumba ekakora omuranga ogurukusandara obu yaboine enjoka
The guinea fowl will make a loud chattering sound when it saw the snake.,entajumba nija okutera omuranga ogurukusandara obu yaboine enjoka
The guinea fowl has made a loud chattering sound when it saw the snake.,entajumba etire omuranga ogurukusandara obu yaboine enjoka
"When I did not walk, I learned to be grateful for the days I could.","obu ntalirubasire, nkega okuba wamani omubiro obunkaba"
"When I will not walk, I learned to be grateful for the days I could.","obu natarukwija okurubata, nkega okuba wamani omubiro obunkaba"
"When I have not walked, I learned to be grateful for the days I could.","obunkuba ntarubasire, nkega okuba wamani omubiro obunkaba"
Where did you buy that beautiful dress?,ekiteteyi kyawe ekirungi okakigura nkaha?
Where will do you buy that beautiful dress?,ekiteteyi kyawe ekirungi noija okukigura nkaha
Where has done you buy that beautiful dress?,ekiteteyi kyawe ekirungi okiguzire nkaha
We buried my grandfather on a rainy Tuesday that matched everyone's mood.,tukazika isenkuru nyowe kyakabiri omunjura nukwo kikakwataho embera yabuli omu
We will bury my grandfather on a rainy Tuesday that matched everyone's mood.,nitwija okuzika isenkuru nyowe kyakabiri omunjura nukwo kikakwataho embera yabuli omu
We have buried my grandfather on a rainy Tuesday that matched everyone's mood.,tuzikire isenkuru nyowe kyakabiri omunjura nukwo kikakwataho embera yabuli omu
What was the side effects of this drug?,biki ebyarugiremu omukukozesa omubazi ogu?
What will be the side effects of this drug?,kiki ekirikwija okurugamu omukukozesa omubazi ogu?
What has been the side effects of this drug?,biki ebibaire birugiremu omukukozesa omubazi ogu?
