english,lunyoro
The Uganda Agreement of 1900 has remained historically significant.,endagano ya uganda ey'omwaka gwa 1900 esigaire kyafayo kyamani
Cover crops protected soil from erosion.,ebirimwa ebisweka ita bitangira okutwarwa kwitaka
Cover crops will protect soil from erosion.,ebirimwa ebisweka ita nibija okutangira okutwarwa kwitaka
Cover crops have protected soil from erosion.,ebirimwa ebisweka ita birinzire okutwarwa kwitaka
I sponsored a child in another country-it's a small way to make a difference.,enkasagika omwana omwihanga elindi- guli omulingo omutaito okukora embaganiza
I will sponsor a child in another country-it's a small way to make a difference.,ninyija okusagika omwana omwihanga erindi- nigwija okuba omulingo omutaito okukora embaganiza
I have sponsored a child in another country-it's a small way to make a difference.,nsagikire owmana omwihanga erindi- kirri ngu mulingo omutaito okukora embaganiza
We greeted the elders with respect because they carry the wisdom of the past.,tukaramukya abantu abakuru n'ekitinisa habwokuba bahimba amagezi gaira
We will greet the elders with respect because they carry the wisdom of the past.,nitwija okuramukya abantu abakuru n'ekitinisa habwokuba bahimba amagezi gaira
We have greeted the elders with respect because they carry the wisdom of the past.,turamukize abantu abakuru n'ekitinisa habwokuba bahimba amagezi gaira
"I thanked God every night before sleep, even on the hard days.","nsima ruhanga bulikiro ntakabyamire, n'omubiro ebigumangaine"
"I will thank God every night before sleep, even on the hard days.","ninyija okusima ruhanga bulikiro ntakabyamire, n'omubiro ebigumangaine"
"I have thanked God every night before sleep, even on the hard days.","nsimire ruhanga bulikiro ntakabyamire, n'omubiro ebigumangaine"
The farm diversifies into fish farming.,omulimi akahinduramu yagenda omukulinda eby'enyanja
The farm diversified into fish farming.,omulimi akahindura yagenda omukulinda eby'enyanja
The farm will diversify into fish farming.,omulimi naija okuhinduramu agende omukulinda eby'enyanja
I woke up with headaches every morning.,nkaimuka niterwa omutwe buli nyekyakara
I will wake up with headaches every morning.,ninyija okwimuka niterwa omutwe buli nyekyakara
I have waked up with headaches every morning.,nyimukirege niterwa omutwe buli nyekyakara
I measured my worth by my GPA for years — I'm still unlearning that.,nkapima obusobozi byange na gpa ey'omwaka oguhwairre- ncyaliyo nikyakiterekereza
I will measure my worth by my GPA for years — I'm still unlearning that.,ninyija okupima obusobozi bwange nagpa ey'omwaka oguhwaire- ncyaliyo nikyaketerekereza
I have measured my worth by my GPA for years — I'm still unlearning that.,mpimire obusobozi byange na gpa ey'omwaka oguhwaire- ncyaliyo nikyakiterekereza
I pay my internet bill yesterday.,nsasura ebisale byange by'omutimbagano ijo
I will pay my internet bill yesterday.,ninyija okusasura ebisale byange by'omutimbagano ijo
I have paid my internet bill yesterday.,nsaswire ebisale byange by'omutimbagano ijo
Paradise was described as a garden with rivers flowing beneath it-that image comforts me.,iguru bakilisoboraho nk'omusiri ogwine ebisaru ebirukugera okuruga hansi- ekiekisani kibunda buda
Paradise will be described as a garden with rivers flowing beneath it-that image comforts me.,iguru nibaija okulisoboraho nk'omusiri ogwine ebisaru ebirukugera kuruga hansi- eki ekisisani kibunda buda
Paradise has been described as a garden with rivers flowing beneath it-that image comforts me.,iguru balisoborwaireho nk'omusiri ogwine ebisaru ebirukugera kuruga hansi- eki ekisisani kibuda buda
Intercroped maximizes land use.,okubyarana ebirimwa kiyamba okukozesa itaka
Will intercrop maximizes land use.,okubyarana nikwija okuyamba okukozesa itaka
Has intercroped maximizes land use.,okubyarana kuyamba okukozesa itaka
He persuaded them out of selling the house.,akababihabiha baruge omunju nukwo agitunde
He will persuade them out of selling the house.,nija okubabihabiha baruge omunju nukwo agitunde
He has persuaded them out of selling the house.,ababihabihire okuruga omunju nukwo agitunde
"I order coffee, but they brought me tea by mistake -and l discovered my new favorite drink.","ntumya caayi y'omwani, baitu bakandentera amajani omusobi- kandi nkazonzora ekyokunya kyange kyembaganiza"
"I will order coffee, but they brought me tea by mistake -and l discovered my new favorite drink.","nija okutumya caayi y'omwani, baitu bakandetera amajani omusobi- nkazonzora ekyokunya kyange kyembaganiza"
"I have ordered coffee, but they brought me tea by mistake -and l discovered my new favorite drink.","ntumisize caayi y'omwani, baitu bakandetera amajani omusobi- nkazonzora ekyokunya kyange kyembaganiza"
The clinic offered well-child visits and vaccinations.,irwaro likaha okubungira n'okugema kwabaanakurungi
The clinic will offer well-child visits and vaccinations.,irwaro nirija okubungira n'okurolera abaana kurungi
The clinic has offered well-child visits and vaccinations.,irwaro liherize okubungira n'okugema kwabaana kurungi
I learned more about my own faith by talking to people of other faiths.,nkenga muno hali okwikiriza kwange kuraba omukubaza nabantu abenyikiriza ezindi
I will learn more about my own faith by talking to people of other faiths.,ninyija okwega muno hali okwikiriza kwange kuraba omukukaguza abantu abenyikirza ezindi
I have learned more about my own faith by talking to people of other faiths.,nyegere bingi hali enyikiriza yange omukuraba omukubaza nabantu abenyikiriza ezindi
The rainmaker dances and prayed to bring the rain that would fill the rivers yesterday.,anagisa enjura akazina kandi yasaba okuleta enjura eyerukwijuza ebisaru ijo
The rainmaker will dance and prayed to bring the rain that would fill the rivers yesterday.,anagisa enjura naija okuzina kandi asabe okuleta enjura eyerukwija okwijuza ebisaru ijo
The rainmaker has danced and prayed to bring the rain that would fill the rivers yesterday.,anagisa enjura azinirege kandi yasaba okuleta enjura eyerukwija okwijuza ebisaru ijo
Did you mind if I sit here?,nofwayo kakuba nyikara hanu?
Will do you mind if I sit here?,noija okufayo kakuba nyikara hanu?
Has done you mind if I sit here?,orafayo kakuba nyikara hanu?
"When I cooked for my family, I think of it as an act of love-and prayer.","obu nacumbire eka yange, nkitekerezaho nkekikorwa ky'engozi- kandi n'okusaba"
"When I will cook for my family, I think of it as an act of love-and prayer.","obu ndicumbira eka yange, nkitekerezaho nkekikorwa ky'engozi- kandi n'okusaba"
"When I have cooked for my family, I think of it as an act of love-and prayer.","obu nacumbire eka yange, nkakitekerezaho nkekikorwa ky'engozi - n'okusaba"
I felt short of breath when I exercise.,nkahura nalemesibwa okwicwa obu nyegezamu
I will feel short of breath when I exercise.,ninyija okuhura nalemesibwa okwicya obunyegezamu
I have felt short of breath when I exercise.,ndemesibwe okwicya obu nayegezesezemu
