english,lunyoro
The economy will face inflationary pressures.,ebyenfuna nibija kuhambiriza emihendo y'ebintu okweyongera muno
The economy has faced inflationary pressures.,ebyefuna bihambirize emihendo y'ebintu okweyongera muno
He never missed a dividend payment.,atafike omugabo gwa bakama babizinesi
He will never miss a dividend payment.,tarukwija kufika omugabo gwa abakama babizinesi
He has never missed a dividend payment.,takafikaga omugabo gwa abakama babizinesi
"If the fever did not go down by tomorrow, come back to the clinic.","omuro gutagwe mpaka nyenkya,ogaruke hairwaro"
"If the fever will not go down by tomorrow, come back to the clinic.","omuro tigurukwija kugwa mpaka nyekya, ogaruke hairwaro"
"If the fever has not gone down by tomorrow, come back to the clinic.","kakuba omuro guba tigugwire mpaka nyenkya, ogaruke hairwaro"
I had difficulty concetrating.,nkaba nyine obuzibu n'okutekana ahahuliriza
I will have difficulty concetrating.,ninyija okugira obuzibu by'okutekana n'okuhuliriza
I have had difficulty concetrating.,ngira obuzibu by'okutekana n'okuhuliriza
Missionary writings documented 19th century Uganda.,okuhandika kwabaramagi kukatandika mukyasa kya 19th m'uganda
Missionary writings will document 19th century Uganda.,okuhandika kwabaramagi nikwija okutandika omukyasa kya 19th m'uganda
Missionary writings have documented 19th century Uganda.,okuhandika kwabaramagi kukatandikwaho omukyasa kya 19th om'uganda
She made me wait for an hour.,akandindisa okumara esaha yona
She will make me wait for an hour.,naija okundindisa okumara esha yona
She has made me wait for an hour.,andindisize okumara esaha yona
The praise singer honors the chief's bravery with his song yesterday.,omutendereza amanyira abakuru nekizina kye ijo
The praise singer will honor the chief's bravery with his song yesterday.,omutendereza naija kumanyira abakuru nekizina kye ijo
The praise singer has honored the chief's bravery with his song yesterday.,omutendereza amanyirire abakuru nekizina kye ijo
The Babiito dynasty rules Bunyoro since the 16th century.,ekika kyababiito kilema bunyoro kurugira kimu omukyasa kya 16th
The Babiito dynasty ruled Bunyoro since the 16th century.,ekika ky'ababiito kiremere bunyoro kurugira kimu omkyasi kya 16th
The Babiito dynasty will rule Bunyoro since the 16th century.,ekika kyabaiito nikija kulema bunyoro kurugira kimu mukyasi kya 16th
"If the government invests in renewable energy earlier, we could have a cleaner environment now.","kakuba gavumenti etekamu sente omubintu ebikyegarukamu kara, ntusobora okuba nebyobuhangwa ebiyonjo"
"If the government will invest in renewable energy earlier, we could have a cleaner environment now.","kakuba gavumeti eratekamu sente omubintu ebikwegarukamu kara, ntusobora okuba n'ebyobuhangwa ebiyomjo"
"If the government has invested in renewable energy earlier, we could have a cleaner environment now.","kakuba gavumenti ebaire etairemu sente kara, ntusobora okuba n'ebyobuhangwa ebiyounjo"
I needed to cut down on sugar.,ninyenda okusara sukali
I will need to cut down on sugar.,ninyija okusara sukali
I have needed to cut down on sugar.,nyikaire ninyetagisibya okusara sukali
The soil erosion forces farers to abandon their land and move to cities.,okutwarwa kwitaka kihambiriza abalimi okuleka itaka lyabo kandi bagenda mumbuga
The soil erosion forced farers to abandon their land and move to cities.,okutwarwa kwitaka kukaletera abalimi okuleka itaka lyabo kandi bakagenda ummbuga
The soil erosion will force farers to abandon their land and move to cities.,okutwarwa kwitaka nikwija okuletera abalimi okuleka itaka lyabo kandi bakagenda mumbuga
"If l does not muster the courage to talk to her that day, we would have missed out on this friendship.","kakuba ntatunga okwgaramu obumanzi nkabaza nawe kirokinu, titwanditungire obunyani bunu"
"If l did not muster the courage to talk to her that day, we would have missed out on this friendship.","kakuba ntalitungire okwegaramu obumanzi nkabaza nawe kirokinu, titwanditungire obunyani bunu"
"If l will not muster the courage to talk to her that day, we would have missed out on this friendship.","kakuba ntatunge okwegaramu obumanzi nkabaza nawe kirokinu, titwanditungire obuyani bunu"
Every person you met knows something you don't — that's a chance to learn.,buli muntu watangantangaine amanyire ekintu ky'otamanyire - nigw'omugisa kukyega
Every person you will meet knows something you don't — that's a chance to learn.,buli muntu orukwija kutangatangana amanyire ekintu ky'otamanyire - nigw'omugisa kukyega
Every person you have met knows something you don't — that's a chance to learn.,buli muntu oratangatangaineho amanyire ekintu ky'otamanyire - nigw'omugisa kukyega
He was the one who taught me that it's okay to ask for help.,nuwe yanyegeseze ngu tikine buzibu bwona okusaba obukonyezi
He will be the one who taught me that it's okay to ask for help.,nuwe akwija okunyegesa ngu tikine buzibu bwona okusaba obukonyezi
