english,lunyoro
"Not only did he arrive late, but he also forgot the documents.",tukuli kuhika akererirwe kwonka ba ebihandiko
The community developed an ecotourism project to generate income and protect nature.,abantu bakatandikaho okulinda ebyobuhangwa okutungamu akasente kandi nokulinda obuhangwa
The community will develop an ecotourism project to generate income and protect nature.,abantu nibaija okutandikaho okulinda ebyobuhangwa okutungamu akasent kandi nokulinda obuhangwa
The community has developed an ecotourism project to generate income and protect nature.,abantu batandikireho okulinda eyobuhangwa okutungamu akasente kandi nokulinda obuhangwa
He invests in a family business.,asiga senteze omubizinesi zeka
He invested in a family business.,akasiga sente ze omubizinesi zeka
He will invest in a family business.,naija okusiga sente omubizinesi zeka
The deforestation causes conflicts between farmers and wildlife.,okutema ebibira kuletaho obutakengangana hagati yabalimi n'obwomezi bwebisoro by'omukisaka
The deforestation caused conflicts between farmers and wildlife.,okutema ebibira kukaletaho obutakengangana hagati y'ablimi n'obwomezi bwebisoro by'omukisaka
The deforestation will cause conflicts between farmers and wildlife.,okutema ebibira nikwija okuletaho obutakengangana hagati y'abalimi n'obwomezi bwebisoro by'omukisaka
I still had the birthday card she gave me fifteen years ago.,nkyaine ebaroha eyamazarwage eyiyampaire emyaka ikumi n'etano enyima
I still will have the birthday card she gave me fifteen years ago.,ninyija okuba nkaine ebaroha eyamazarwage eyiyampaire emyaka ikumu n'etano enyima
I still have had the birthday card she gave me fifteen years ago.,nahai nkyaine ebaroha eyamazarwage eyiyampaire emyaka ikumi n'etano enyima
We wore special clothes for important ceremonies.,tukajwara engoye zembaganiza habw'omukoro ogwekitinisa
We will wear special clothes for important ceremonies.,nitwija okugwara engoye zembaganiza habw'omukoro ogwekitinsa
We have worn special clothes for important ceremonies.,tugaire engoye zembaganiza habw'omukoro gwekitinisa
She practices conservation agriculture.,agezaho okulima n'obulisa obwokulinda
She will practice conservation agriculture.,naija okugezaho okulima n'obulisa obwokulinda
She has practiced conservation agriculture.,alinzire okugazeho okulima n'obulisa obwokulinda
"The first time someone paid for my meal anonymously, l cried in the restaurant.","omurundi gw'okubanza omuntu obuyasasulire ebyokulya byange, nkara omu resitoranti"
"The first time someone will pay for my meal anonymously, l cried in the restaurant.","omurundi gw'okubanza omutnu obu yasasulire ebyokulya byange, nkara omu resitoranti"
"The first time someone has paid for my meal anonymously, l cried in the restaurant.","omurundi gw'okubanza omuntu obu basasulire ebyokulya byange, nkara omu resitoranti"
Archaelogical research at Ntuusi reveals ancient earthworks.,okuseruliriza kwebyafayo omu ntuusi kuletaho okuzonzora ebintu ebyakara ebyensi
Archaelogical research at Ntuusi revealed ancient earthworks.,okuseruliriza kwebyafayo omu ntuusi kukaletaho okuzonzora ebintu ebyakara ebyensi
Archaelogical research at Ntuusi will reveal ancient earthworks.,okuseruliriza kwebyafayo omu ntuusi nikwija okuletaho okuzonzora ebintu ebyakara ebyensi
"If you never asked, the answer is always no.","kakuba otalikagwize, ekigarukwamu kiguma nangwa"
"If you never will ask, the answer is always no.","kakuba otalikaguza, ekigarukwamu kiguma nangwa"
"If you never have asked, the answer is always no.","kakuba otalikagwize, ekigarukwamu kiguma nangwa"
The Cross-Cultural Foundation of Uganda promoted cultural heritage.,omusingi okurbanganamu-kwobuhangwa omu uganda gulinda obwikazi bw'obuhangwa
The Cross-Cultural Foundation of Uganda will promote cultural heritage.,omusingi gw'okurabanganamu-kw'obuhangwa nikwija okulinda obwikazi bw'obuhangwa
The Cross-Cultural Foundation of Uganda has promoted cultural heritage.,omusingi gw'okurabanganamu-kw'obuhangwakukalinda obwikazi bw'obuhangwa
Bunyoro's power declined after conflicts with Buganda and British.,amani ga bunyoro gakagwa hanyuma yoburabagana nabaganda na bajungu
Bunyoro's power will decline after conflicts with Buganda and British.,amani ga bunyoro nigaija okugwa hanyuma yoburumbagana nabaganda na bajungu
Bunyoro's power has declined after conflicts with Buganda and British.,amani ga bunyoro gakagwa hanyuma yoburumbagana nabaganda na bajungu
The farmers use drought resistant crop varieties to adapt to climate change.,abalimi bakozesa ebirimwa ebitalikutalibanizibwa omusana okumanyira empindukahinduka yobwire
The farmers used drought resistant crop varieties to adapt to climate change.,abalimi bakakozesa ebirimwa ebitalikutalibanizibwa omusana okumanyira empindahinduka yobwire
The farmers have used drought resistant crop varieties to adapt to climate change.,abalimi bakozeseze ebirimwa ebitalikutalibanizibwa omusana okumanyira empindahinduka yobwire
He cooks dinner when I arrived.,akacumba ekyarwebajyo obu nahikire
He will cook dinner when I arrived.,naija okucumba ekyarwebajyo obu nahikire
He has cooked dinner when I arrived.,acumbire ekyarwebajyo obu nahikire
I still had the notebook where l wrote down all my childhood dreams.,nkyane ekitabu nambere nahandikire ebirota byange byona ebyobuto
I still will have the notebook where l wrote down all my childhood dreams.,ninyija okuba nkyaine ekitabu nambere nahandikire ebiroto byange byona ebyobuto
I still have had the notebook where l wrote down all my childhood dreams.,nyikaire nkyaine ekitabu kyange nambere nahandikire ebiroto byange byona ebyobuto
Tooro Kingdom separated from Bunyoro in the early 19th century.,obukama bwatoro bukahukana n'obukama bwabunyoro omukyasa kya 19th
Tooro Kingdom will separate from Bunyoro in the early 19th century.,obukama bwatoro nibwija okwahukana n'obukama bwabunyoro omukyasa kya 19th
Tooro Kingdom has separated from Bunyoro in the early 19th century.,obukama bwatoro bwahukaine habukama bwabunyoro omukyasa kya 19th
The inter faith group i joined as a teenager shaped how i see the world.,ekitebe kyabaikiriza nkatahamu nkomusigazi nkokundora ensi
The inter faith group i will join as a teenager shaped how i see the world.,ekitebe kyabaikiriza ninyija okukitaha nkyali musigazi nkokundora ensi
The inter faith group i has joined as a teenager shaped how i see the world.,ekitebe kyabaikiriza ekinatahire nkyali musigazi nkokundora ensi
The new policy encourages sustainable business practices.,enkora empyaka egaramu amani obuhangazi bya bizinesi
The new policy encouraged sustainable business practices.,enkora empyaka egaramu amani obuhangazi bwa bizinesi
The new policy has encouraged sustainable business practices.,enkora empyaka egarwiremu amani obuhangazi bwa bizinesi
The best gift l ever does not buy - it was the time my father spent teaching me something.,ekisembo ekirungi muno ekitarukugura - kali akasumi ise nyowe akayamazire nanyegesa ekintu
The best gift l ever will not buy - it was the time my father spent teaching me something.,ekisembo ekirungi muno ekitalikwija okugura - kali kasumi ise nyowe yamazi nanyegesa ekintu
The best gift l ever has not bought - it was the time my father spent teaching me something.,ekisembo ekirungi muno ekitaliguzire - kyali akasumi ise nyowe yamazire nanyegesa ekintu
"I heard a child ask their parent,""Why is the sky blue?""and remembered when I wondered that too.","nkahura omwaana nakaguza abazairebe, ""habwaki iguru lyaburu?"" kandi naijuka obu nanyowe nahunalire nti"
"I will hear a child ask their parent,""Why is the sky blue?""and remembered when I wondered that too.","ninyija okuhura omwaana akaguza abazairebe,""habwaki iguru lyaburu?"" kandi naijuka obu nanyowe nahunalire nti"
"I have heard a child ask their parent,""Why is the sky blue?""and remembered when I wondered that too.","mpulire omwaana akaguza abazairebe,""habwaki iguru liba lyaburu?"" kandi naijuka obu nanyowe nahunalire nti"
I walked across that stage for my parents as much as for myself.,nketorora akatuti ako habwabazaire bange nkokusobora
I will walk across that stage for my parents as much as for myself.,ninyija okwetorora akatuti ako habwabazaire bange nkokusobora
I have walked across that stage for my parents as much as for myself.,nyetoraire akatuti ako habwabazaire bange nkokusobora
I transfer money to my savings account yesterday,nkahindura sente zange naziteka omwibondoro lyokusoroza
I will transfer money to my savings account yesterday,ninyija okuhindura sente zange nziteke omwibondoro lyokusoroza ijo
I have transferred money to my savings account yesterday,mpindwire sente zange naziteka omwibondoro ly'okusorolezamu
He works in retail for years before he opened his own shop.,akora omukaduka kalaijalaija okumara emyaka atakakingwire eduka ere
He will work in retail for years before he opened his own shop.,naija okukora omukaduka kalaijalaija okumara emyaka atakakingwire enduka ere
He has worked in retail for years before he opened his own shop.,akozire omukaduka kalaijalaija okumara emyaka atakakingwire eduka ere
The conservationists release the rehabilitated animals back into the wild.,abalinzi bebyobuhangwa balekire okulinda ebisoro okugaruka omukisaka
The conservationists released the rehabilitated animals back into the wild.,abalinzi bebyobuhangwa bakaleka okulinda ebisoro okugaruka omukisaka
The conservationists have released the rehabilitated animals back into the wild.,abalinzi bebyobuhangwa balekere okulinda ebisoro okugaruka omukisaka
The healer prepares the medicine from the bark of the sacred tree yesterday.,omukiza atekaniza omubazi okuruga omumuguta gw'omuti ijo
The healer will prepare the medicine from the bark of the sacred tree yesterday.,omukiza naija okutekaniza omubazi okuruga omumuguta gwomuti ijo
The healer has prepared the medicine from the bark of the sacred tree yesterday.,omukiza ayekanize omubazi okuruga omumuguta gwomuti
The year my father lost his job was the hardest year of my childhood.,omwaka ise nyowe obu yalekere omulimo gwe gwali omwaka ogugumangaine omubuto bwange
The year my father will lose his job was the hardest year of my childhood.,omwaka ise nyowe naija okulekera omulimogwe gwali omwaka ogugumangaine omubuto bwange
The year my father has lost his job was the hardest year of my childhood.,omwaka ise nyowe yalekere omulimo gwe gwali omwaka ogugumangaine omubuto bwange
The company faced financial difficulties.,ekitongole kikatangatangana obulemezi bwembalira
The company will face financial difficulties.,ekitongole nikija okutangatangan obulemezi bwembalira
The company has faced financial difficulties.,ekitongole kitangatangaine obulemezi bwembalira
The treatment was covered by most insurance plans.,obujanjabi bukasasurwa kukira etegeka yebitongole bw'okwirukira
The treatment will be covered by most insurance plans.,obujanjabi nibwija okusasurwa okukira ekitongole kw'okwirukira
The treatment has been covered by most insurance plans.,obujanjabi busaswirwe okukira ekitongole kw'okwirukira
The farmer dug trenches for irrigation.,omulimi akalima emikura y'okusesira ebirimwa
The farmer will dig trenches for irrigation.,omulimi naija okulima emikura y'okusesira ebirimwa
The farmer has dug trenches for irrigation.,omulimi alimire emikura y'okusesira ebirimwa
"When we moved into a new home, we have a housewarming prayer to ask for blessings.","obu twagenzire omunju empyaka, tugira esara erukutagata okusaba omugisa"
"When we will move into a new home, we have a housewarming prayer to ask for blessings.","obu tuligenda omunju empyaka, nitwija okugira esara erukutagata okusaba omugisa"
"When we have moved into a new home, we have a housewarming prayer to ask for blessings.","obu twagenzire omunju empyaka, tukagira esara erukutagata okusaba omugisa"
We accepted returns for store credit only after 30 days.,tukaikiriza okugara enbitu omulyahuro haibanja hanyuma yebiro 30
We will accept returns for store credit only after 30 days.,nitwija okwikiriza enbitu omulyahuro haibanja hanyuma yebiro 30
We have accepted returns for store credit only after 30 days.,twikirize enbintu omulyahuro haibanja hanyuma yebiro30
"When my child tells me a worry, I said,""Let's pray about it.""","obu omwaana wange agambira okuhunarra, nkagamba,""katukisabire."""
"When my child tells me a worry, I will say,""Let's pray about it.""","obu omwaana wange agambira okuhunara, nkagamba,""katukisabire"""
"When my child tells me a worry, I have said,""Let's pray about it.""","obu omwaana wange agamba okuhunara, nkagamba, ""katukisabire"""
Kindness was the one language everyone understands.,okwebundaza rwali rulimi rwonka bulimuntu akwetegereza
Kindness will be the one language everyone understands.,okwebundaza nirwija okuba orulimi rwonka bulimuntu akwetegereza
Kindness has been the one language everyone understands.,okwebundaza rubaire rulimi bulimuntu abaire nyetegereza
"Not only did he arrive late, but he also forgot the documents.","ataije akererirwe kwoka, baitu akebwayo ebihandiko"
"Not only will do he arrive late, but he also forgot the documents.","tarukwija okukerererwa kwonka, baitu akebwayo ebihandiko"
"Not only has done he arrive late, but he also forgot the documents.","atakerererwe kwonka, baitu akebwayo ebihandiko"
[GENERAL] The community is developing an ecotourism project to generate income and protect nature.,abantu nibatandikaho omulimo gwebyoburambuzi rutunga entaahya n'orulinda ebyobuhangwa
[DAILY_LIFE] The community is developing an ecotourism project to generate income and protect nature.,abantu nibatandikaho omulimo gwebyoburambuzi rutunga entaahya n'orulinda ebyobuhangwa
[EDUCATION] The community is developing an ecotourism project to generate income and protect nature.,abantu nibatandikaho omulimo gwebyoburambuzi rutunga entaahya n'orulinda ebyobuhangwa
[GENERAL] He has invested in a family business.,omusaija abyaire omubusubuzi obwa ekka.
[DAILY_LIFE] He has invested in a family business.,omusaija abyaire omubusubuzi obwa ekka.
[EDUCATION] He has invested in a family business.,omusaija abyaire omubusubuzi obwa ekka.
[GENERAL] The deforestation has been causing conflicts between farmers and wildlife.,kutemwa kwebibira kuleesire obutairiirra ruza hagati y'ebisoro n'abalimi.
[DAILY_LIFE] The deforestation has been causing conflicts between farmers and wildlife.,kutemwa kwebibira kuleesire obutairiirra ruza hagati y'ebisoro n'abalimi.
[EDUCATION] The deforestation has been causing conflicts between farmers and wildlife.,kutemwa kwebibira kuleesire obutairiirra ruza hagati y'ebisoro n'abalimi.
[GENERAL] I still have the birthday card she gave me fifteen years ago.,nkyaine ebbaruha eyamazaarwa eiyampaire emyaka ikumi netaano enyuma.
[DAILY_LIFE] I still have the birthday card she gave me fifteen years ago.,nkyaine ebbaruha eyamazaarwa eiyampaire emyaka ikumi netaano enyuma.
[EDUCATION] I still have the birthday card she gave me fifteen years ago.,nkyaine ebbaruha eyamazaarwa eiyampaire emyaka ikumi netaano enyuma.
[GENERAL] We wear special clothes for important ceremonies.,itwe tujwara engoye entongole hamikoro
[DAILY_LIFE] We wear special clothes for important ceremonies.,itwe tujwara engoye entongole hamikoro
[EDUCATION] We wear special clothes for important ceremonies.,itwe tujwara engoye entongole hamikoro
[GENERAL] She had been practicing conservation agriculture.,omukazi ataha nakozesa omulingo gwokukozesa kuruungi itaka nalimamu ebyokulya /ebirimu akaaumi nuko /kamu nalinda rurungi orwezo rwitaka
[DAILY_LIFE] She had been practicing conservation agriculture.,omukazi ataha nakozesa omulingo gwokukozesa kuruungi itaka nalimamu ebyokulya /ebirimu akaaumi nuko /kamu nalinda rurungi orwezo rwitaka
[EDUCATION] She had been practicing conservation agriculture.,omukazi ataha nakozesa omulingo gwokukozesa kuruungi itaka nalimamu ebyokulya /ebirimu akaaumi nuko /kamu nalinda rurungi orwezo rwitaka
"[GENERAL] The first time someone paid for my meal anonymously, l cried in the restaurant.",omurundi gwokubanza omuntu kunsasura abyekulya munsita nkarra muhoteri.
"[DAILY_LIFE] The first time someone paid for my meal anonymously, l cried in the restaurant.",omurundi gwokubanza omuntu kunsasura abyekulya munsita nkarra muhoteri.
"[EDUCATION] The first time someone paid for my meal anonymously, l cried in the restaurant.",omurundi gwokubanza omuntu kunsasura abyekulya munsita nkarra muhoteri.
[GENERAL] Archaelogical research at Ntuusi has revealed ancient earthworks.,ekikaro ekyokuseruliza ekya ntuusi nikiragirra ebyemirimo eyomwitaka.
[DAILY_LIFE] Archaelogical research at Ntuusi has revealed ancient earthworks.,ekikaro ekyokuseruliza ekya ntuusi nikiragirra ebyemirimo eyomwitaka.
[EDUCATION] Archaelogical research at Ntuusi has revealed ancient earthworks.,ekikaro ekyokuseruliza ekya ntuusi nikiragirra ebyemirimo eyomwitaka.
"[GENERAL] If you never ask ,the answer is always no.","obworaba otakakaguzaaaga ,ekigarukwamu nikikiva nangwa."
"[DAILY_LIFE] If you never ask ,the answer is always no.","obworaba otakakaguzaaaga ,ekigarukwamu nikikiva nangwa."
"[EDUCATION] If you never ask ,the answer is always no.","obworaba otakakaguzaaaga ,ekigarukwamu nikikiva nangwa."
[GENERAL] The Cross-Cultural Foundation of Uganda promotes cultural heritage.,ekitebe ekiteraniza amahanga omu uganda kitumbura ebyobuzalirwana.
[DAILY_LIFE] The Cross-Cultural Foundation of Uganda promotes cultural heritage.,ekitebe ekiteraniza amahanga omu uganda kitumbura ebyobuzalirwana.
[EDUCATION] The Cross-Cultural Foundation of Uganda promotes cultural heritage.,ekitebe ekiteraniza amahanga omu uganda kitumbura ebyobuzalirwana.
[GENERAL] Bunyoro's power declined after conflicts with Buganda and British.,amaani ga bunyoro gakakeha hanyuma yokuhumirangana na buganda hamu na bungereza.
[DAILY_LIFE] Bunyoro's power declined after conflicts with Buganda and British.,amaani ga bunyoro gakakeha hanyuma yokuhumirangana na buganda hamu na bungereza.
[EDUCATION] Bunyoro's power declined after conflicts with Buganda and British.,amaani ga bunyoro gakakeha hanyuma yokuhumirangana na buganda hamu na bungereza.
[GENERAL] The farmers will use drought resistant crop varieties to adapt to climate change .,abalimi rubaija kukozesa abirimwa ebirugumira omusana omwingi ebitali bimu habwokwemanyiiza empindahindu.
[DAILY_LIFE] The farmers will use drought resistant crop varieties to adapt to climate change .,abalimi rubaija kukozesa abirimwa ebirugumira omusana omwingi ebitali bimu habwokwemanyiiza empindahindu.
[EDUCATION] The farmers will use drought resistant crop varieties to adapt to climate change .,abalimi rubaija kukozesa abirimwa ebirugumira omusana omwingi ebitali bimu habwokwemanyiiza empindahindu.
[GENERAL] He was cooking dinner when I arrived.,abairege nacumba ekyarwebagyo obwahikirege
[DAILY_LIFE] He was cooking dinner when I arrived.,abairege nacumba ekyarwebagyo obwahikirege
[EDUCATION] He was cooking dinner when I arrived.,abairege nacumba ekyarwebagyo obwahikirege
[GENERAL] I still have the notebook where l wrote down all my childhood dreams.,nkyaine akatabu nambere nahandikiire byona ebirooto ebyomubuto bwange.
[DAILY_LIFE] I still have the notebook where l wrote down all my childhood dreams.,nkyaine akatabu nambere nahandikiire byona ebirooto ebyomubuto bwange.
[EDUCATION] I still have the notebook where l wrote down all my childhood dreams.,nkyaine akatabu nambere nahandikiire byona ebirooto ebyomubuto bwange.
[GENERAL] Tooro Kingdom separated from Bunyoro in the early 19th century.,tooro ekeecwaho bunyoro omu matandika ag'ekyasa ekya ikumina mwenda.
[DAILY_LIFE] Tooro Kingdom separated from Bunyoro in the early 19th century.,tooro ekeecwaho bunyoro omu matandika ag'ekyasa ekya ikumina mwenda.
[EDUCATION] Tooro Kingdom separated from Bunyoro in the early 19th century.,tooro ekeecwaho bunyoro omu matandika ag'ekyasa ekya ikumina mwenda.
[GENERAL] The inter faith group i joined as a teenager shaped how i see the world.,ekitebe kyamadiini goona ekinatahire ndi musigazi kikankonyera kurora ansi omumulingo oguhikire.
[DAILY_LIFE] The inter faith group i joined as a teenager shaped how i see the world.,ekitebe kyamadiini goona ekinatahire ndi musigazi kikankonyera kurora ansi omumulingo oguhikire.
[EDUCATION] The inter faith group i joined as a teenager shaped how i see the world.,ekitebe kyamadiini goona ekinatahire ndi musigazi kikankonyera kurora ansi omumulingo oguhikire.
[GENERAL] The new policy will encourage sustainable business practices.,emikorre emihyaka niija kwekambisa ebikorwa ebyokwikazaaho obusubuzi
[DAILY_LIFE] The new policy will encourage sustainable business practices.,emikorre emihyaka niija kwekambisa ebikorwa ebyokwikazaaho obusubuzi
[EDUCATION] The new policy will encourage sustainable business practices.,emikorre emihyaka niija kwekambisa ebikorwa ebyokwikazaaho obusubuzi
[GENERAL] The best gift l ever received wasn't bought - it was the time my father spent teaching me something.,ekisembo ekirungi ekinatungire kitaraguzirwe nukookakssumi isenyowe yamazire nanyegesa ekintu.
[DAILY_LIFE] The best gift l ever received wasn't bought - it was the time my father spent teaching me something.,ekisembo ekirungi ekinatungire kitaraguzirwe nukookakssumi isenyowe yamazire nanyegesa ekintu.
[EDUCATION] The best gift l ever received wasn't bought - it was the time my father spent teaching me something.,ekisembo ekirungi ekinatungire kitaraguzirwe nukookakssumi isenyowe yamazire nanyegesa ekintu.
"[GENERAL] I heard a child ask their parent, ""Why is the sky blue?"" and remembered when I wondered that too.",nkahurra omwana nakaguza bazaire be ngu habwaki iguru lya bururu.
"[DAILY_LIFE] I heard a child ask their parent, ""Why is the sky blue?"" and remembered when I wondered that too.",nkahurra omwana nakaguza bazaire be ngu habwaki iguru lya bururu.
"[EDUCATION] I heard a child ask their parent, ""Why is the sky blue?"" and remembered when I wondered that too.",nkahurra omwana nakaguza bazaire be ngu habwaki iguru lya bururu.
[GENERAL] I walked across that stage for my parents as much as for myself.,obunkaba nindubatana omu maiso gabantu ninyerabyamu nkaba ninkiorra abazaire bange kandi nahabwange nyenka.
[DAILY_LIFE] I walked across that stage for my parents as much as for myself.,obunkaba nindubatana omu maiso gabantu ninyerabyamu nkaba ninkiorra abazaire bange kandi nahabwange nyenka.
[EDUCATION] I walked across that stage for my parents as much as for myself.,obunkaba nindubatana omu maiso gabantu ninyerabyamu nkaba ninkiorra abazaire bange kandi nahabwange nyenka.
[GENERAL] I transferred money to my savings account yesterday,ekiro ekyaijo nkata ensimbi ha kwawuntu (nkondo yange eyamainuka
[DAILY_LIFE] I transferred money to my savings account yesterday,ekiro ekyaijo nkata ensimbi ha kwawuntu (nkondo yange eyamainuka
[EDUCATION] I transferred money to my savings account yesterday,ekiro ekyaijo nkata ensimbi ha kwawuntu (nkondo yange eyamainuka
[GENERAL] He had been working in retail for years before he opened his own shop.,abaire natunda laija-laija atakakingwireho eduukaye wenka.
[DAILY_LIFE] He had been working in retail for years before he opened his own shop.,abaire natunda laija-laija atakakingwireho eduukaye wenka.
[EDUCATION] He had been working in retail for years before he opened his own shop.,abaire natunda laija-laija atakakingwireho eduukaye wenka.
[GENERAL] The conservationists will release the rehabilitated animals back into the wild.,abebintu ebitwehinguliriize nibaija kulekera ebisoro ebigaruirwe munteeko nibabigaarra mukisaka.
[DAILY_LIFE] The conservationists will release the rehabilitated animals back into the wild.,abebintu ebitwehinguliriize nibaija kulekera ebisoro ebigaruirwe munteeko nibabigaarra mukisaka.
[EDUCATION] The conservationists will release the rehabilitated animals back into the wild.,abebintu ebitwehinguliriize nibaija kulekera ebisoro ebigaruirwe munteeko nibabigaarra mukisaka.
[GENERAL] The healer prepared the medicine from the bark of the sacred tree yesterday.,kiro kyaijo omufumo atekanizege omubazi kuruga omu mababi agomuti gwemirwa.
[DAILY_LIFE] The healer prepared the medicine from the bark of the sacred tree yesterday.,kiro kyaijo omufumo atekanizege omubazi kuruga omu mababi agomuti gwemirwa.
[EDUCATION] The healer prepared the medicine from the bark of the sacred tree yesterday.,kiro kyaijo omufumo atekanizege omubazi kuruga omu mababi agomuti gwemirwa.
[GENERAL] The year my father lost his job was the hardest year of my childhood.,omwaka isenyowe yaterinwe omulimogwe gwali mwaka gugumangaine mubutobwange.
[DAILY_LIFE] The year my father lost his job was the hardest year of my childhood.,omwaka isenyowe yaterinwe omulimogwe gwali mwaka gugumangaine mubutobwange.
[EDUCATION] The year my father lost his job was the hardest year of my childhood.,omwaka isenyowe yaterinwe omulimogwe gwali mwaka gugumangaine mubutobwange.
[GENERAL] The company is facing financial difficulties.,kampuni etingire okugumiriirwa
[DAILY_LIFE] The company is facing financial difficulties.,kampuni etingire okugumiriirwa
[EDUCATION] The company is facing financial difficulties.,kampuni etingire okugumiriirwa
[GENERAL] The treatment is covered by most insurance plans.,obujanjabi buli ha kwahurra ebyomumaiso zoona.
[DAILY_LIFE] The treatment is covered by most insurance plans.,obujanjabi buli ha kwahurra ebyomumaiso zoona.
[EDUCATION] The treatment is covered by most insurance plans.,obujanjabi buli ha kwahurra ebyomumaiso zoona.
[GENERAL] The farmer is digging trenches for irrigation.,nahima emikura yokutwara amaizi ( gokufuhitiza omu misiri gokufuhirra).
[DAILY_LIFE] The farmer is digging trenches for irrigation.,nahima emikura yokutwara amaizi ( gokufuhitiza omu misiri gokufuhirra).
[EDUCATION] The farmer is digging trenches for irrigation.,nahima emikura yokutwara amaizi ( gokufuhitiza omu misiri gokufuhirra).
"[GENERAL] When we move into a new home, we have a housewarming prayer to ask for blessings.","obutuba nituttaaha enfu empyaka, tuba nokusabira enfuempyaka kugisabira omugisa."
"[DAILY_LIFE] When we move into a new home, we have a housewarming prayer to ask for blessings.","obutuba nituttaaha enfu empyaka, tuba nokusabira enfuempyaka kugisabira omugisa."
"[EDUCATION] When we move into a new home, we have a housewarming prayer to ask for blessings.","obutuba nituttaaha enfu empyaka, tuba nokusabira enfuempyaka kugisabira omugisa."
[GENERAL] We accept returns for store credit only after 30 days.,itwe twikiriza ebigarukire kutwaramu ekindi omubiro makumi asatu
[DAILY_LIFE] We accept returns for store credit only after 30 days.,itwe twikiriza ebigarukire kutwaramu ekindi omubiro makumi asatu
