english,lunyoro
The clam burrows into the sand when the tide went out.,ekigongoro kikatahira omumusenyi obu ekihu kyagenzire
The clam will burrow into the sand when the tide went out.,ekigongoro nikija okutahira omumusenyi obu ekihu kiragenda
The clam has burrowed into the sand when the tide went out.,ekigongoro kitahire omumusenyi obu ekihu kigenzire
We circled the kaaba seven times during Hajj-it reminds us of the unity of believers.,tuketorora kaaba emirundi musanjuomukaire kahaji- kitwijukya obumu nkabaikiriza
We will circle the kaaba seven times during Hajj-it reminds us of the unity of believers.,nitwija okwetorora kaaba emirundi musanju omukaire kahaji-kitwijikya obumu nkabaikiriza
We have circled the kaaba seven times during Hajj-it reminds us of the unity of believers.,twetoroire kaaba emirundi musanju omukaire kahaji - kitwijikya obumu nkabaikiriza
The wound becomes infected despite proper care.,ekihoya kikakwatwa n'obu kiraba nibakirolera kurungi
The wound will become infected despite proper care.,ekihoya nikija kukwatya n'obukiraba nibakirolera kurungi
The wound has become infected despite proper care.,ekihoya kikwasirwe n'obukiraba nibakirolera kurungi
"When I held my newborn baby, I understood God's love for us in a new way.","obunahimbire owaana wange owunzaire,nketegereza engozi zaruhanga hali itwe omungeri emyaka"
"When I will hold my newborn baby, I understood God's love for us in a new way.","obunahimba omwaana wange owunazara, nketegereza engozi zaruhanga hali itwe omungeri empyaka"
"When I have held my newborn baby, I understood God's love for us in a new way.","obumpimbire owaana wange owunazaire, nketegereza engozi zaruhanga hali itwe omungeri empyaka"
Pre-colonial trade routes connected the interior to the coast.,emihanda y'obusubuzi eyabajungu ekaba nenwanisa okuraga hanyanja mpaka munda
Pre-colonial trade routes will connect the interior to the coast.,emihanda y'obusubuzi eyabajungu nija kuba nenwanisa okuruga hanyaja mpaka munda
Pre-colonial trade routes have connected the interior to the coast.,emihanda y'obusubuzi eyabajungu enwanisize okuruga hanyaja mpaka muda
Yoweri Museveni formed the popular Resistance Army.,yoweri museveni akatandikaho ekimanyire nka amahe amahakani
Yoweri Museveni will form the popular Resistance Army.,yoweri museveni naija okutandikaho ekimanyirwe nka amahe amahakani
Yoweri Museveni has formed the popular Resistance Army.,yoweri museveni atandikireho ekimanyirwe nka amahe amhakani
Colonial officials recorded local customs and languages.,abajungu bakahandi ebyamaguzi kandi nendimi
Colonial officials will record local customs and languages.,abajungu nibaija okuhandika ebyamaguzi kandi nendimi
Colonial officials have recorded local customs and languages.,abajungu bahandikire ebyamaguzi kandi nendimi
What was your exercise routine like?,kiki ekibaire nk'okwegezamu kwawe kwabulikiro kuba?
What will be your exercise routine like?,kiki ekirikwija okuba ekyokwegezamu kyawe kyabulikiro kuba?
What has been your exercise routine like?,kiki ekibaire kwokwegezamu kyawe kyabulikiro kuba
I wound up staying longer than planned.,nandigumireho muno okukira nkoku mbaire ntekanize
I will wind up staying longer than planned.,ninyija kumalira ngumireho muno okukira nkoku mbaire ntekanize
I have wound up staying longer than planned.,nandibaire ngumireho muno okukira mbaire ntekanize
The virus was airborne and spreads easily.,akahuka kaibaire komumuyaga kandi kajanjara bwango
The virus will be airborne and spreads easily.,akahuka nikaija kuba komumwanya kandi kajanjara bwango
The virus has been airborne and spreads easily.,akahuka kabaire komumwanya kandi kajanjaire bwango
The dancers rehearse the harvest dance for months before the festival.,omuzini ayegezamu amazina g'okugesa omwezi ogukwija tutakahikire hakijaguzo
The dancers will rehearse the harvest dance for months before the festival.,omuzini naija okwegezamu amazina g'okugesa omwezi ogukwija tutakahikire hakijaguzo
The dancers have rehearsed the harvest dance for months before the festival.,omuzini ayegezesezemu amazina g'okugesa omuwezi ogukwija tutakahikire hakijaguzo
The treament required regular blood tests to monitor liver function.,obujanjabi bukaba nibwetagisa okukebera omusahi buli kaire okurora enkora y'obune
The treament will require regular blood tests to monitor liver function.,obujanjabi nibwija kwetagisibwa okukebera omusahi buli kaire okurora enkora y'obune
The treament has required regular blood tests to monitor liver function.,obujanjabi bwetagisizibwe okukebera omusahi buli kaire okurora enkora y'omusahi
Our community kept the peace through the words of the elders.,ekicweka kaitu kikalinda obusinge kuraba omubigambo by'abakuru
Our community will keep the peace through the words of the elders.,ekicweka kaitu nikija olinda obusinge kuraba omubigambo by'abakuru
Our community has kept the peace through the words of the elders.,ekicweka kaitu kirinzire obusinge okuraba omubigambo by'abakuru
The children learned the games that teach them to be patient.,abaana bakege emizano eyeyegesa okuba bagumisiriza
The children will learn the games that teach them to be patient.,abaana nibaija okwega emizano eyeyegesa okuba bagumisiriza
The children have learned the games that teach them to be patient.,abaana begere emizano y'okuba bagumisiriza
Cowrie shells are used currency in pre-colonial times.,ebisosoro byebitindinda bikora nkasente buwire kw'okulema kwabajungu
Cowrie shells will be used currency in pre-colonial times.,ebisosoro byebitindinda nibija okukora nkasente omubwire bwokulema kwabajungu
Cowrie shells have been used currency in pre-colonial times.,ebisosoro byebitinda bikaire nibikora nkasente omubwire bwokulema kwabajungu
The sculptor carves a statue of the village hero.,ekibumbe kyoleka ekisani ky'omurani w'ekyaro
The sculptor carved a statue of the village hero.,ekibumbe kyoleka ekisani ky'omurwani w'ekyaro
The sculptor will carve a statue of the village hero.,ekibumbe nikija owoleka ekisani ky'omurwani w'ekyaro
Had you ever had a reaction to anesthesia?,wakabaga otungire ekigarukwamu hali anesitesiya
Will have you ever had a reaction to anesthesia?,noija okutunga ekigarukwamu hali anesitesiya
Has had you ever had a reaction to anesthesia?,wakatungire ekigarukwamu hali anesitesiya
The kangaroo away hopped with its baby in its pouch.,kangaroo ekaguruka yagenda n'owana gwayo nambere ebyama
The kangaroo will away hop with its baby in its pouch.,kangaroo nija okuguruka egende n'omwana gwayo nambere ebyama
The kangaroo has away hopped with its baby in its pouch.,kangaroo ekurukire yagenda n'owana gwayo nabere ebyama
"I ask my grandma what she saw- she smiled and said,""Light"".","nkakaguza nyinenkuru nyowe kiki ekiyarozire- akamwenya kandi yagamba,""ekyererezi"""
"I will ask my grandma what she saw- she smiled and said,""Light"".","ninyija okukaguza nyinenkuru nyowe kiki ekiyarozire- akamwenya kandi yangamba,""ekyererezi"""
"I have asked my grandma what she saw- she smiled and said,""Light"".","nkagwize nyinenkuru nyowe kiki ekiyarozire- akamwenya kandi yangamba, ""ekyererezi"
L remembered the day l got my library card so many posibilities,nkaijuka ekiro obunatungire kadi yeryahuro ly'ebitabu obujunanizibwa bwingi
L will remember the day l got my library card so many posibilities,ninyija okwijuka ekiro natungire kadi y'erwahuro ly'ebitabu obujunanizibwa bwingi
L has remembered the day l got my library card so many posibilities,nyijukire ekiro natungire kadi y'eryahuro ly'ebitabu obujunanizibwa bwingi
It was in Paris that they first met.,nkaba ndi parisi ngu nambere twatangata gaine
It will be in Paris that they first met.,nikija okuba muparisi niho babandize okutangatangana
It has been in Paris that they first met.,ebaire parisi nambere nabandize okutangatangana
"The first time I taste fresh coconut, lt was magic.","omurundi gwokubanza okurozaho ekinaz, kyali kakodyo"
"The first time I will taste fresh coconut, lt was magic.","omurundi ogurukwija okuba gwokubanza okurozaho ekinazi, kyali kakodyo"
"The first time I have tasted fresh coconut, lt was magic.","omurundi gwokubanza obunarolezeho ekinazi, kyali kadyo"
What was your dietary restrictions?,kiki ekyali ekyokulya ekitarukwikirizibwa
What will be your dietary restrictions?,kiki erikwija kuba kyokulya ekitarukwikirizibwa
What has been your dietary restrictions?,kiki ekibaire ekyokulya ekitarukwikirizibwa
The sponge filtered water through its pores to get food.,ekijumakuiba kikanwa amaizi okuraba omubuhuru bwakyo okutunga eby'okulya
The sponge will filter water through its pores to get food.,ekijumankuba nikija okunya amaizi okuraba omubuhuru bwakyo okutunga eby'okulya
The sponge has filtered water through its pores to get food.,ekijumankaba kinwire amaizi okuraba omubuhuru bwakyo okutunga eby'okulya
I had a Quran that belonged to my great-grandfather -it's one of my most precious possessions.,nyine koriyani eyekaba ya isekuru nyowe- kikaba kimu habintu ebyomuhendo ebyobugwetwa
I will have a Quran that belonged to my great-grandfather -it's one of my most precious possessions.,niyija okutunga koruyani eyekaba ya isekuru nyowe-kikaba kimu ebyomuhendo ebyomugwetwa
I have had a Quran that belonged to my great-grandfather -it's one of my most precious possessions.,ntungire koriyani eyekaba ya isenkuru nyowe- kikaba kimu ekyomuhendo ebyomugwetwa
She liked you to come to her party.,akegomba iwe oije hamukorogwe
She will like you to come to her party.,naija okwgomba iwe okwija hamukorogwe
She has liked you to come to her party.,ayegombere iwe okwija hamukorogwe
"Dear God, pleased watch over my family and keep then safe.","omugozibwa ruhanga, bambi rolera eka yange kandi obalinde kurungi"
"Dear God, will please watch over my family and keep then safe.","omugonzibwa ruhanga, bambi noija okurolera eka yange kandi obalinde kurungi"
"Dear God, has pleased watch over my family and keep then safe.","omugonzibwa ruhanga, arolerire eka yange kandi obalindi kurungi"
"If you closely looked, you'll see that every ending carries the seed of a new beginning.","kakuba oyegendereza okarora, noija okurora ngu okumalira kwona kugira esigo eyetandika empyaka"
"If you will closely look, you'll see that every ending carries the seed of a new beginning.","kakuba oyendereza okarora, noija kurora ngu okumalira kwona kugira esigo eyetandikwa empyaka"
"If you have closely looked, you'll see that every ending carries the seed of a new beginning.","kakuba oyendereza okarora, noija okurora ngu okumalira kwona kugira esigo eyetandikwa empyaka"
The inflation rate soon stabilizes.,omulingo omuhendo gw'ebintu gweyongera kandi gukeha gulihaihi okutekana
The inflation rate soon stabilized.,omulingo omuhendo gw'ebintu gweyongera kandi gukeha nigwija okutekana
The inflation rate has soon stabilized.,omulingo emihendo y'ebitnu yeyongera kandi ekeha ekaire etekaine
Our family always welcomed strangers into our home.,eka yaitu etangira abanyamahanga omunju yaitu
Our family will always welcome strangers into our home.,eka yaitu nija okutangira abanyamahanga omunju yaitu
Our family has always welcomed strangers into our home.,eka yaitu ikaire netangira abanyamahanga omunju yaitu
"My aunt told the story of how she met her husband at a market so vividly, l feel like i was there.",isenkati nyowe akangabira oruganikyo nkoko engeri yatangatagaine iba hakatale nuko akunekaneka
"My aunt will tell the story of how she met her husband at a market so vividly, l feel like i was there.",isenkati nyowe naija okugambira oruganikyo nkoku engeri yatangatagaine iba hakatale nukoakunekaneka
"My aunt has told the story of how she met her husband at a market so vividly, l feel like i was there.",isenkati nyowe agambire oruganikyo nkoku engeri yatangatagaine iba hakatale nuko akunekaneka
"If we used cold water for laundry, we can save energy and reduce emissions.","kakuba tukozeseze amaizi agkufuka habwengoye, ntusobara okulinda amasanyarazi kandi tukendeze omwika"
"If we will use cold water for laundry, we can save energy and reduce emissions.","kakuba ttwija okukozesa amaizi agakufuka habwengoye, ntusobora okulinda amasanyarazi kandi tukehye omwika"
"If we have used cold water for laundry, we can save energy and reduce emissions.","kakuba tubaire tukozeseze amaizi agakufuka habwengoye, ntusobora okulinda amasanyarazi kandi tukehye omwika"
I had a group chat with my school friends that's been active for ten years.,nkaba nyine ekitebe ky'okubalizaho n'abanyani bange bahaisomero ekibaire nikikora okumara emyaka ikumi
I will have a group chat with my school friends that's been active for ten years.,ninyija okugira ekitebe ky'okubalizaho n'abanyani bange bahaisomero ekibaire kimazire emyaka ikumi nikikora
I have had a group chat with my school friends that's been active for ten years.,nyikaire nyine ekitebe ky'okubalizaho n'abanwani bange bahaisomero ekibaire kimazire emyaka ikumi nikikora
I did not live without electricity.,ntayomere ntaine amasanyarazi
I will not live without electricity.,tinkwija okwomera ntaine amasanyarazi
I have not lived without electricity.,tinyomaire ntaine amasanyarazi
